Ticker,Name,Sector,Industry,Universe,Volume,AverageVolume10days,MACDV_12_26_9,MACDV_H_12_26_9,MACDV_H_12_26_9_TrendUp,MACDV_50_200,OTT Uptrend,OTT Ratio,ATR_20,Signal,USI,USI Diff,USI crossed zero,Num shares,Close
ACM,AECOM,Industrials,Construction & Engineering,S&P 400,738600,789600.0,61.164669248882284,-16.685695025410773,False,574.6990852480388,True,1.020875343790207,2.4550546908261732,None,0.1698212944027101,-0.008099765260642433,False,40,128.8000030517578
DXPE,"DXP Enterprises, Inc.",Industrials,Trading Companies & Distributors,S&P 600,149700,199520.0,24.923294432532796,-5.622009745286785,False,573.2559022716702,True,1.0194666402268489,5.525617677728594,None,-0.0016150172019541707,-0.05861006086036356,False,18,118.25
NTRS,Northern Trust,Financials,Asset Management & Custody Banks,S&P 500,1219400,1173710.0,4.907536525333469,-27.591212370079475,False,573.2073481682488,True,1.0169258322477837,2.9925064884606973,None,-0.09143293489984075,-0.09500643905852739,False,33,124.72000122070312
EVR,Evercore,Financials,Investment Banking & Brokerage,S&P 400,656700,422490.0,-35.93974568529332,-57.9041239046811,False,570.2230629199886,False,0.9974952216610055,9.993984913391245,None,-0.3408979527543005,-0.07997995974570488,False,10,300.989990234375
IDXX,Idexx Laboratories,Health Care,Health Care Equipment,S&P 500,410700,393210.0,-17.461253866813998,-14.167796049668897,False,566.7211000122575,True,1.019235480630175,15.822720010511782,None,-0.20770537965047117,-0.027396634006060322,False,6,616.1500244140625
JBL,Jabil,Information Technology,Electronic Manufacturing Services,S&P 500,1407900,1367240.0,-53.276916792243235,-33.44238299287684,False,564.312554625545,False,0.9923960446357971,7.155623506108532,None,-0.24798141089987988,-0.006495284840772164,False,13,193.99000549316406
JNJ,Johnson & Johnson,Health Care,Pharmaceuticals,S&P 500,9465300,8691730.0,151.9016276917573,29.75206673478064,False,563.391734816993,True,1.030377952917474,2.695845057352685,None,0.5406866291533023,0.018071398016472062,False,37,190.72000122070312
FAST,Fastenal,Industrials,Trading Companies & Distributors,S&P 500,9379100,5953040.0,-32.1098286573567,-21.276249513076607,False,563.1100230006226,True,1.0107921874713581,0.9809758272417859,None,-0.26663567921031317,-0.06328313122491824,False,101,45.779998779296875
SUPN,"Supernus Pharmaceuticals, Inc.",Health Care,Pharmaceuticals,S&P 600,1047300,826000.0,96.70717961698199,-7.392957427278233,False,562.5758347054459,True,1.0304642785213503,1.3505496968063784,None,0.39580438899511805,0.004585615760570871,False,74,49.0
CTRE,"CareTrust REIT, Inc.",Real Estate,Health Care REITs,S&P 600,1769000,2012730.0,22.386331374874636,-28.630967373768804,False,561.5050115629615,True,1.0188569303997441,0.6277823400320721,None,-0.049499733029470305,-0.10157431158088544,False,159,33.189998626708984
FN,Fabrinet,Information Technology,Electronic Manufacturing Services,S&P 400,602100,394400.0,45.9773021007949,-10.652603438987768,False,561.0318084116037,True,1.0278018815355798,14.957530760707707,None,0.13835228759731136,-0.0005119753443018071,False,6,361.94000244140625
TBBK,"The Bancorp, Inc.",Financials,Regional Banks,S&P 600,627100,538180.0,18.08790186147457,-24.04325026266983,False,556.7907001117605,True,1.0186085753022844,2.4940060022312425,None,-0.011051914054534206,-0.056840312296884174,False,40,72.55999755859375
JCI,Johnson Controls,Industrials,Building Products,S&P 500,3140500,3384920.0,6.692855098730193,-11.153155862006628,False,553.580535308571,True,1.0185665370306956,2.429567934391039,None,-0.005725965825552281,-0.059868245615420534,False,41,105.55000305175781
APG,APi Group,Industrials,Construction & Engineering,S&P 400,1580700,1880700.0,-13.880560435121438,4.430021145747467,False,553.5664087319832,True,1.0189849519025445,0.7114700584430167,None,-0.06616269491925729,-0.006886410201588387,False,140,34.04999923706055
RL,Ralph Lauren Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 500,584400,532590.0,54.47154876597749,-4.957662285094415,False,552.6535016651384,True,1.0211512051862395,8.371603316407171,None,0.21038073838335486,-0.04497065780505244,False,11,309.4200134277344
JBGS,JBG Smith,Real Estate,Office REITs,S&P 600,860400,715610.0,-57.66429446703618,-59.20330171116526,False,552.0344404020337,False,0.9842405314855511,0.6062496600421257,None,-0.3674584023615419,-0.08101098282863756,False,164,20.079999923706055
NOC,Northrop Grumman,Industrials,Aerospace & Defense,S&P 500,659700,701230.0,134.59844388896144,33.6514193896365,False,549.4789498428677,True,1.026919766449782,10.06259573472012,None,0.5227816941771722,0.0007049158009624357,False,9,623.489990234375
KLAC,KLA Corporation,Information Technology,Semiconductor Materials & Equipment,S&P 500,1574100,1084480.0,92.24620685223071,-54.65713738123101,False,549.4046094447806,True,1.0167356649636088,32.75257833744544,None,0.20119825498872176,-0.1329984936547153,False,3,982.75
SMP,"Standard Motor Products, Inc.",Consumer Discretionary,Automotive Parts & Equipment,S&P 600,214500,117100.0,10.598120630380095,-36.425709006727544,False,548.7219610822665,True,1.0192467232946123,1.0202383748687467,None,-0.1553161627064759,-0.10308747945058047,False,98,38.119998931884766
PRDO,Perdoceo Education Corp.,Consumer Discretionary,Education Services,S&P 600,278500,452760.0,50.492348614007334,-46.79313681821575,False,546.1392797171821,True,1.0158152071877138,0.8517060826343622,None,0.01995172725285521,-0.09057436445744836,False,117,34.619998931884766
GHC,Graham Holdings,Consumer Discretionary,Education Services,S&P 400,57600,51800.0,-54.09098511697159,-97.00333560254522,False,543.9168431110496,False,0.9870756850677787,31.625947212539163,None,-0.38657183999589234,-0.19446492824356948,False,3,953.489990234375
GRMN,Garmin,Consumer Discretionary,Consumer Electronics,S&P 500,828900,764150.0,121.23721606228082,4.3677439158056615,False,542.8030043569044,True,1.022753084998892,4.707713730128713,None,0.42254173452257704,-0.07774437219713004,False,21,248.02999877929688
NVDA,Nvidia,Information Technology,Semiconductors,S&P 500,266534400,175575870.0,60.284570812528884,4.603294140939433,False,542.0791473532759,True,1.026300769447317,5.532408716796379,None,0.1791036191885469,-0.006540448796149428,False,18,183.16000366210938
EVRG,Evergy,Utilities,Electric Utilities,S&P 500,1567300,2174200.0,148.11813057854013,19.169487121940165,False,540.4668619289904,True,1.0231376344719487,1.047199254231554,None,0.5996790541606983,-0.044007643850445644,False,95,77.47000122070312
TILE,"Interface, Inc.",Industrials,Office Services & Supplies,S&P 600,452500,486920.0,-20.008126045003426,-49.438973283542325,False,539.1263364043206,True,1.0116145156386853,0.7913269862617,None,-0.3104021682439057,-0.058953711700898526,False,126,26.219999313354492
SNX,TD Synnex,Information Technology,Technology Distributors,S&P 400,393000,779870.0,54.16383306337814,-29.52549600530397,False,537.0178079945824,True,1.0187567911633426,3.930217070946739,None,0.0784247441182131,-0.05049218281746015,False,25,151.63999938964844
STT,State Street Corporation,Financials,Asset Management & Custody Banks,S&P 500,2372800,1618800.0,41.870680164592116,-9.339428833102254,False,536.1840549870468,True,1.0194121760839772,2.348871802459572,None,0.17044144998398375,-0.06700167002611077,False,42,111.0
ARWR,Arrowhead Pharmaceuticals,Health Care,Biotechnology,S&P 600,1828800,2040930.0,201.26131011379275,-14.22680700362929,False,535.0412326951271,True,1.031833011166563,1.4403265679903823,None,0.4952141616525838,-0.05178627085224652,False,69,35.40999984741211
PSKY,Paramount Skydance Corporation,Communication Services,Movies & Entertainment,S&P 500,6049200,7632790.0,58.64027168016417,-35.531106345221225,False,534.1840255124665,True,1.02160055700011,0.9760737137464476,None,0.1322891661852783,-0.07809189669619926,False,102,17.0
ORI,Old Republic International,Financials,Property & Casualty Insurance,S&P 400,2136900,1593520.0,157.41269205189298,7.987396832524212,False,532.0802917219293,True,1.0247873294732157,0.6473506822016817,None,0.597701530510885,-0.02156571131905627,False,154,43.189998626708984
FFIV,"F5, Inc.",Information Technology,Communications Equipment,S&P 500,335000,474620.0,56.49138841397706,8.71917701043867,False,530.4975788831076,True,1.0265397139887522,7.577911885798973,None,0.2775407471636603,0.035590535604306056,False,13,331.75
WWD,"Woodward, Inc.",Industrials,Electrical Components & Equipment,S&P 400,491500,458650.0,39.27272117446122,7.20410051325802,False,526.7265713889881,True,1.0192411506933037,5.773077271360138,None,0.15894619390152867,-0.0755798052383575,False,17,247.1999969482422
VBTX,"Veritex Holdings, Inc.",Financials,Regional Banks,S&P 600,1846200,1343220.0,-56.27565770246446,-50.93100224388023,False,526.5742213845595,True,1.0065347472417185,0.7607561207448895,None,-0.5732513469964046,-0.09840969707100794,False,131,30.34000015258789
ORLY,O’Reilly Automotive,Consumer Discretionary,Automotive Retail,S&P 500,5484400,4076860.0,-28.457258183469637,-36.37147597096465,False,525.4179204050325,True,1.0138341184005781,1.8691473044028661,Downside-Rebound,-0.33187289022173483,-0.04804177480947802,False,53,102.1500015258789
CVI,"CVR Energy, Inc.",Energy,Oil & Gas Refining & Marketing,S&P 600,1035200,1459480.0,95.02446906377544,-28.456370719537986,False,523.7964799771519,True,1.019652878776574,1.3609410930738928,None,0.34922567610049876,-0.09268662989796478,False,73,33.93000030517578
KN,Knowles Corporation,Information Technology,Electronic Components,S&P 600,1045000,587500.0,81.5316865460751,-36.2789431945873,False,522.0877512853108,True,1.0186686139183676,0.6085959976306023,None,0.21454324334277403,-0.15349367248643986,False,164,22.270000457763672
FCFS,FirstCash,Financials,Consumer Finance,S&P 400,245500,374410.0,64.58720711425953,-13.550074278192199,False,521.559650639657,True,1.0197907610354173,3.6627029076815893,None,0.16580164201120612,-0.020608515794354104,False,27,150.7100067138672
ETR,Entergy,Utilities,Electric Utilities,S&P 500,3743500,3223910.0,113.33704302296081,13.756809280296864,False,518.745942165283,True,1.0222683496690075,1.7656269378080922,None,0.3860448316660858,-0.05033925044734794,False,56,95.26000213623047
DAN,Dana Incorporated,Consumer Discretionary,Automotive Parts & Equipment,S&P 600,2686700,2082090.0,-57.003595447406994,-50.53046548690297,False,517.5090817942507,False,0.9979527962452955,0.5601451718766852,None,-0.444345668912284,-0.0917656871691655,False,178,18.1299991607666
SBH,"Sally Beauty Holdings, Inc.",Consumer Discretionary,Specialty Stores,S&P 600,2089700,2046090.0,53.788396277880736,-57.53781486849442,False,516.3491615414994,True,1.0157873634383747,0.5766642205949406,None,0.022132072376588995,-0.15448265809478695,False,173,14.09000015258789
ENSG,Ensign Group,Health Care,Health Care Facilities,S&P 400,384900,347700.0,76.98405605276162,8.158371489737775,False,513.6059091067115,True,1.022196994317381,3.391760440742815,None,0.29181525987923873,-0.016111354266964972,False,29,175.33999633789062
PFGC,Performance Food Group,Consumer Staples,Food Distributors,S&P 400,1125900,1102690.0,-33.52232243926879,-31.544612143831174,True,512.3712245663258,True,1.0149091045309933,1.9383846239836915,None,-0.3087108314687925,-0.04474367693002296,False,51,99.94999694824219
ALV,Autoliv,Consumer Discretionary,Automotive Parts & Equipment,S&P 400,951000,588910.0,-23.98045622015132,-52.00344565850189,False,512.1528993205392,True,1.01394838423355,2.4888794437797075,None,-0.19888686007725453,-0.13914706915314895,False,40,115.58999633789062
IDA,Idacorp,Utilities,Electric Utilities,S&P 400,531800,527200.0,134.1830366759695,23.131232093354484,False,512.0754129834653,True,1.0262764033832936,1.8248276685428755,None,0.6092839416932787,0.019485146483940063,False,54,134.4600067138672
ULTA,Ulta Beauty,Consumer Discretionary,Other Specialty Retail,S&P 500,586300,526460.0,77.5478315251611,1.2688827648099164,False,511.98639039633963,True,1.0205270338206354,13.31705905741574,None,0.2185485142707013,-0.03427108603201537,False,7,549.280029296875
L,Loews Corporation,Financials,Multi-line Insurance,S&P 500,815100,726640.0,122.63081933688179,4.124108736630902,False,510.51294571794097,True,1.0215100232933063,1.3135574372467966,None,0.48628451991416666,-0.045691180168879963,False,76,100.86000061035156
CG,Carlyle Group,Financials,Asset Management & Custody Banks,S&P 400,3161000,3493550.0,-69.11100218026972,-44.89357024771974,False,506.86290710412993,False,0.9985668284176398,2.0847542833130754,None,-0.3546513219975969,-0.08050572729177552,False,47,56.130001068115234
ATO,Atmos Energy,Utilities,Gas Utilities,S&P 500,639800,702560.0,125.2243151669553,32.14547396099927,False,506.08370614759156,True,1.0263302385039732,2.387834130958498,None,0.5030798754878075,0.029065726435618666,False,41,176.47999572753906
MSFT,Microsoft,Information Technology,Systems Software,S&P 500,24065400,18808970.0,38.56785241869205,1.7681206366780273,False,505.3876489259551,True,1.0199007807962652,8.10730695334989,None,0.1432735386445287,-0.0411120262418006,False,12,510.9599914550781
FTDR,"Frontdoor, Inc.",Consumer Discretionary,Specialized Consumer Services,S&P 600,355100,382230.0,39.84160759343811,-32.0030083348387,False,503.7279022979291,True,1.0206752502962053,1.6133391078339319,None,0.01565606167843989,-0.08090514218007097,False,61,64.52999877929688
ITT,ITT Inc.,Industrials,Industrial Machinery & Supplies & Components,S&P 400,504200,351040.0,22.138240038494477,-36.090972977274006,False,502.2875155932457,True,1.0187690287707003,3.672259325227355,None,-0.018134041420009007,-0.11726434043455884,False,27,170.91000366210938
CFG,Citizens Financial Group,Financials,Regional Banks,S&P 500,5749300,5204580.0,12.714380347750726,-44.92289697307826,False,501.5274422385385,True,1.015660811968025,1.2034742739176425,None,-0.08729395317252253,-0.1489347524955965,False,83,49.25
TJX,TJX Companies,Consumer Discretionary,Apparel Retail,S&P 500,4114400,5087720.0,44.234931211941664,-32.79382107646905,False,499.4492624670954,True,1.0193000479947385,2.0944584312458407,None,0.037706632563083216,-0.07117726864763918,False,47,140.3800048828125
THC,Tenet Health,Health Care,Health Care Facilities,S&P 400,869500,879910.0,61.45987881146486,-29.729602311868987,False,498.69976315524235,True,1.018236633197189,5.370591354861912,None,0.17768892481827417,-0.10225006968935799,False,18,189.5800018310547
NPK,"National Presto Industries, Inc.",Industrials,Aerospace & Defense,S&P 600,127900,67440.0,43.85658006260631,-16.81042464551681,False,497.83333593851006,True,1.0192311428723548,3.300359617537123,None,0.10440691711515222,-0.08592014259268525,False,30,111.43000030517578
HII,Huntington Ingalls Industries,Industrials,Aerospace & Defense,S&P 500,421900,376690.0,72.22238958240355,1.2517260600580329,False,497.66413527332946,True,1.0211018537272298,6.022985142165474,None,0.23707093819664402,-0.04123501998043835,False,16,282.989990234375
TXNM,TXNM Energy,Utilities,Electric Utilities,S&P 400,1281900,951520.0,6.169691661979307,-1.8047448609948251,False,497.5617426765334,True,1.019279880096767,0.2691642112892573,None,-0.03247623858366061,-0.03847441818460393,False,371,56.619998931884766
DINO,HF Sinclair,Energy,Oil & Gas Refining & Marketing,S&P 400,1253400,1762240.0,37.19590874298599,-30.107070031485264,False,495.5257527330944,True,1.0203179945257612,1.3377280665845481,None,0.029315159038822716,-0.039674305229198195,False,74,50.59000015258789
